serial_number,user_id,department_code,service_code,district_code,taluk_code,village_code,urban_unit_code,ward_code,block_code,application_date,application_status,last_updated_datetime,application_id,survey_number,subdivision_number,patta_number,role_id,source_code,csc_service_charge,government_service_charge,can_number,dispatch_date,received_date,ip_address,generated_datetime,source_name,renewal_number,workflow_state,igrs_form6_number,return_status,current_subdivision_number,parent_application_id,auto_mutated_flag,is_auto_mutated,igrs_auto_mutation_flag,camp_flag,camp_correction_id,camp_code
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019913,1355,1I2,7639,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-19 16:12:55.6,2022/0169/28/019915,1355,1J1,7641,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020096,1361,1C8,7978,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020187,1361,1P3,7750,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019920,1355,1N1,7645,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020296,1361,1V4,7995,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020725,1386,12,7955,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020101,1361,1C10,7971,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020298,1361,1V5,7914,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/020103,1361,1D1,7585,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020301,1361,1V6,7915,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020106,1361,1D2,7730,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020107,1361,1D3,7980,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020302,1361,1V7,7916,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019926,1355,1N4,7648,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020113,1361,1F2,7983,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019928,1355,1N5,7649,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:31:37.772,2022/0169/28/020651,1377,2G,7784,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020450,1362,11,7932,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020321,1361,1W4,7920,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:31:37.772,2022/0169/28/020752,1390,1,7841,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020147,1361,1G5,7992,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020324,1361,1X1,7921,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020150,1361,1H1,7731,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020152,1361,1H4,7734,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020326,1361,1X2,7922,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:31:37.772,2022/0169/28/020754,1390,3,7843,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020577,1367,1,8016,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020154,1361,1H5,7735,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/021183,1397,3,7877,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/021197,1398,2,7883,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:31:37.772,2022/0169/28/020755,1390,5,7845,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020578,1367,2,8017,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020156,1361,1H6,7736,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 11:04:46.566,2022/0169/28/020756,1390,4,7844,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/009684,1345,2,8023,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 14:05:40.085,2022/0169/28/009674,1345,1,8022,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:36:24.797,2022/0169/28/020579,1367,3,8018,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/009703,1345,3,8024,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/009712,1346,1,8025,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/009729,1350,7,8040,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:32:36.211,2022/0169/28/020757,1391,0,7846,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/009735,1346,2,8026,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 14:05:40.085,2022/0169/28/009751,1350,4,8037,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/009760,1350,5,8038,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/009775,1350,6,8039,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/009788,1350,8,8041,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/009792,1351,1,8042,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020158,1361,1H7,7737,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/009796,1351,2,8043,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/009800,1351,3A,8044,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/009797,1351,3F,8049,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/009805,1351,3E,8048,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020582,1367,4,7755,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:32:36.211,2022/0169/28/020758,1392,1,7847,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020160,1361,1I2,7738,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010018,1351,3G,8050,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010024,1352,1A,8051,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010020,1352,2F,8059,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010028,1352,2E,8058,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010036,1352,2D,8057,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010050,1352,2C,8056,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:32:36.211,2022/0169/28/020759,1392,2,7848,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010056,1352,1F,8053,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020164,1361,1L1,7740,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010058,1352,2B,8055,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010061,1352,1G,7897,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010065,1352,2A,8054,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010075,1352,2G,8060,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:32:36.211,2022/0169/28/020760,1393,1,7850,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010080,1355,1B5,7607,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020166,1361,1L2,7741,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010085,1353,1B,7898,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010088,1355,1B4,7606,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010091,1353,1C,7899,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010098,1353,1D,7900,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010100,1355,1B3,7605,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010104,1353,1E,7901,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010110,1353,1F,7902,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010109,1355,1B2,7604,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 14:05:40.085,2022/0169/28/010115,1355,1B1,7597,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 11:04:46.566,2022/0169/28/020761,1392,3,7849,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010123,1355,1A,7905,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 14:05:40.085,2022/0169/28/010121,1353,1G,7903,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-09,01,2022-07-15 10:59:48.792,2022/0169/28/010127,1353,1H,7904,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019953,1355,1P1,7656,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020464,1362,13,7934,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:37:37.634,2022/0169/28/020415,1362,2,8062,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020588,1367,7,7757,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:37:37.634,2022/0169/28/020421,1362,3,8063,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 11:05:37.879,2022/0169/28/020763,1393,3,7852,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020431,1362,5,7945,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019957,1355,1P3,7660,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:32:36.211,2022/0169/28/020764,1393,4,7853,0,00,,,,,,10.239.185.104,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020169,1361,1N,7743,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019959,1355,1P4,7661,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020460,1362,12,7933,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020337,1361,1X3,7923,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019963,1355,1P8,7665,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020175,1361,1O2,7745,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020341,1361,1X4,7924,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019965,1355,1P9,7666,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:37:37.634,2022/0169/28/020595,1368,1,8020,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019966,1355,1P10,7657,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020178,1361,1O3,7746,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_thirumani,01,0154,28,01,001,,102,0015,2025-09-23,02,2025-11-30 16:56:02.405,2025/0154/28/001916,35,11,65541,0,0,,,133280121762226,,,117.193.71.219,,tct_fch_tut_28,0,C,,,,2025/0154/28/001637,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019968,1355,1P11,7658,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020180,1361,1O4,7747,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019970,1355,1Q1,7667,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019971,1355,1Q2,7668,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020345,1361,1X5,7925,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019973,1355,1Q3,7669,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/021208,1397,4,7878,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019975,1355,1Q4,7670,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:29:43.09,2022/0169/28/019977,1355,1Q5,7671,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-11,01,2022-07-15 10:59:48.792,2022/0169/28/011536,1361,1B1,7968,0,00,,,,,,10.239.185.98,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020350,1361,1Y1,7926,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:34:51.532,2022/0169/28/020477,1362,17,7937,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020603,1368,4,7760,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 12:30:42.479,2022/0169/28/020605,1368,5,7761,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/020780,1394,1,7856,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-19,01,2022-07-23 12:32:36.211,2022/0169/28/020781,1394,2,7857,0,00,,,,,,10.239.185.97,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_collector,01,0169,28,01,001,,002,0015,2022-07-18,01,2022-07-23 11:00:31.406,2022/0169/28/020193,1361,1Q1,0,0,00,,,,,,10.239.185.103,,tut_prabakaranp,0,C,,,,,,,,,,
