district_code,taluk_code,town_code,ward_code,block_code,street_code,survey_number,subdivision_number,old_subdivision_number,old_survey_number,double_crop_flag,partition_indicator,door_number,government_priority_flag,land_type_code,irrigation_source_code,tax_rate_code,primary_soil_type,secondary_soil_type,soil_class_code,tax_per_hectare,extent_unit,extent_value_1,extent_value_2,extent_value_3,total_tax,patta_number,coss_block_code,land_use_code,remarks,remarks1,new_patta_number,old_patta_number,form6_number,form7_number,form8_number,relinquishment_number,assignment_number,alienation_number,acquisition_number,assessed_flag,cultivable_flag,last_updated_datetime,user_number,descriptive_remark_code,descriptive_land_use,municipal_tax,new_door_number
28,01,001,002,0015,0002,1355,1E9,,1355/1EPT,Y,P,50                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,15.5,2.00,7623,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019880,,,2022/0169/28/019880,,,,,,,Y,N,2022-07-18 21:54:55.84+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1F1,,1355/1FPT,Y,P,57                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,17.0,2.00,7624,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019881,,,2022/0169/28/019881,,,,,,,Y,N,2022-07-18 21:54:55.84+05:30,60,,"",,
28,01,001,002,0015,0006,1355,1F2,,1355/1FPT,Y,P,56                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,14.0,2.00,7907,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019882,,,2022/0169/28/019882,,,,,,,Y,N,2022-07-18 21:55:05.176+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1F3,,1355/1FPT,Y,P,55                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,15.5,2.00,7625,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019883,,,2022/0169/28/019883,,,,,,,Y,N,2022-07-18 21:55:05.176+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1F4,,1355/1FPT,Y,P,54                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,20.5,2.00,7626,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019884,,,2022/0169/28/019884,,,,,,,Y,N,2022-07-18 21:55:05.176+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1F5,,1355/1FPT,Y,P,53                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,13.5,2.00,7627,0,16,கடை,-TR.NO/2022/0169/28/019888,,,2022/0169/28/019888,,,,,,,Y,N,2022-07-18 21:55:05.176+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1F6,,1355/1FPT,Y,P,.                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,25.0,2.00,7628,0,16,பாதரூம்பாதை,-TR.NO/2022/0169/28/019889,,,2022/0169/28/019889,,,,,,,Y,N,2022-07-18 21:55:05.176+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1G1,,1355/1GPT,Y,P,58/1                ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,18.5,2.00,7629,0,16,ஓட்டுவீடு,2025/0153/28/002435TR DT. 2025-07-14,,,2025/0153/28/002435,,,,,,,Y,N,2025-07-14 20:20:23.6+05:30,60,,"",,""
28,01,001,002,0015,0002,1355,1G2,,1355/1GPT,Y,P,58                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,41.0,2.00,7630,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019892,,,2022/0169/28/019892,,,,,,,Y,N,2022-07-18 21:55:05.176+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1G3,,1355/1GPT,Y,P,.                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,46.5,2.00,7631,0,16,பாதை,-TR.NO/2022/0169/28/019894,,,2022/0169/28/019894,,,,,,,Y,N,2022-07-18 21:55:05.176+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1H1,,1355/1HPT,Y,P,59/1b               ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,14.5,2.00,7632,0,16,காலியிடம்,2025/0153/28/000761TR DT. 2025-03-22,,,2025/0153/28/000761,,,,,,,Y,N,2025-03-22 12:03:48.298+05:30,60,,"",,""
28,01,001,002,0015,0002,1355,1H2,,1355/1HPT,Y,P,59/1a               ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,14.5,2.00,7633,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019896,,,2022/0169/28/019896,,,,,,,Y,N,2022-07-18 21:55:05.176+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1H3,,1355/1HPT,Y,P,59/1                ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,14.5,2.00,7634,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019901,,,2022/0169/28/019901,,,,,,,Y,N,2022-07-18 21:55:20.536+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1H4,,1355/1HPT,Y,P,59                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,14.0,2.00,7635,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019900,,,2022/0169/28/019900,,,,,,,Y,N,2022-07-18 21:55:20.536+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1H5,,1355/1HPT,Y,P,59/2                ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,15.5,2.00,7636,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019910,,,2022/0169/28/019910,,,,,,,Y,N,2022-07-18 21:55:20.536+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1H6,,1355/1HPT,Y,P,.                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,31.5,2.00,7637,0,16,பாதை,-TR.NO/2022/0169/28/019911,,,2022/0169/28/019911,,,,,,,Y,N,2022-07-18 21:55:20.536+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1I1,,1355/1IPT,Y,P,.                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,27.0,2.00,7638,0,16,பாதை,-TR.NO/2022/0169/28/019912,,,2022/0169/28/019912,,,,,,,Y,N,2022-07-18 21:55:20.536+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1I2,,1355/1IPT,Y,P,60                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,35.0,2.00,7639,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019913,,,2022/0169/28/019913,,,,,,,Y,N,2022-07-18 21:55:20.536+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1I3,,1355/1IPT,Y,P,61                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,42.0,2.00,7640,0,16,ஓட்டுவீடு காலியிடம்,-TR.NO/2022/0169/28/019914,,,2022/0169/28/019914,,,,,,,Y,N,2022-07-18 21:55:37.331+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1J1,,1355/1JPT,Y,P,64                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,94.0,2.00,7641,0,16,ஓட்டுவீடும் காலியிடம்,2025/0153/28/003050TR DT. 2025-08-25,,,2025/0153/28/003050,,,,,,,Y,N,2025-08-25 17:44:30.507+05:30,60,,"",,""
28,01,001,002,0015,0002,1355,1J2,,1355/1JPT,Y,P,63                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,51.5,2.00,7642,0,16,ஓட்டுவீடுகாலியிடம்,2023/0153/28/000991TR DT. 2023-05-27,,,2023/0153/28/000991,,,,,,,Y,N,2023-05-27 15:02:19.965+05:30,60,,"",,""
28,01,001,002,0015,0002,1355,1K,,1355/1K,Y,P,.                   ,1,3,  ,0,0,"","",0.00,2,0,2,31.5,0.00,0,0,16,பாதை,"",,,,,,,,,,Y,N,2018-04-17 10:56:01+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1L,,1355/1L,Y,P,1a                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,2,21.5,2.00,7643,0,16,கிட்டங்கி,-TR.NO/2022/0169/28/019917,,,2022/0169/28/019917,,,,,,,Y,N,2022-07-18 21:55:37.331+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1M,,1355/1M,Y,P,2                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,1,16.5,2.00,7644,0,16,ஓட்டுவீடு காலியிடம்,-TR.NO/2022/0169/28/019918,,,2022/0169/28/019918,,,,,,,Y,N,2022-07-18 21:55:37.331+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1N1,,1355/1NPT,Y,P,3                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,20.0,2.00,7645,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019920,,,2022/0169/28/019920,,,,,,,Y,N,2022-07-22 18:21:35.264+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1N2,,1355/1NPT,Y,P,3a                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,31.0,2.00,7646,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019922,,,2022/0169/28/019922,,,,,,,Y,N,2022-07-22 18:21:35.264+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1N3,,1355/1NPT,Y,P,4                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,15.5,2.00,7647,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019923,,,2022/0169/28/019923,,,,,,,Y,N,2022-07-22 18:21:35.264+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1N4,,1355/1NPT,Y,P,4a                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,14.0,2.00,7648,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019926,,,2022/0169/28/019926,,,,,,,Y,N,2022-07-22 18:21:35.264+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1N5,,1355/1NPT,Y,P,5a                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,7.5,2.00,7649,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019928,,,2022/0169/28/019928,,,,,,,Y,N,2022-07-22 18:21:35.264+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1N6,,1355/1NPT,Y,P,.                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,27.5,2.00,7650,0,16,பாதை,-TR.NO/2022/0169/28/019931,,,2022/0169/28/019931,,,,,,,Y,N,2022-07-22 18:21:35.264+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1O1,,1355/1OPT,Y,P,.                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,17.5,2.00,7651,0,16,பாதை,-TR.NO/2022/0169/28/019932,,,2022/0169/28/019932,,,,,,,Y,N,2022-07-22 18:21:35.264+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1O2,,1355/1OPT,Y,P,"",2,2,  ,0,8,2 ,4 ,2.00,2,0,0,22.6,2.00,7652,0,16,ஓட்டுவீடு, DT. 2023-11-17 14:18:38.418,,,2023/0154/28/003023,,"",,,,,Y,N,2023-11-17 14:18:38.418+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1O3,,1355/1OPT,Y,P,7                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,15.5,2.00,7653,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019936,,,2022/0169/28/019936,,,,,,,Y,N,2022-07-22 18:21:35.264+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1O4,,1355/1OPT,Y,P,6                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,16.5,2.00,7654,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019938,,,2022/0169/28/019938,,,,,,,Y,N,2022-07-22 18:21:35.264+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1O5,,1355/1OPT,Y,P,5                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,13.5,2.00,7655,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019951,,,2022/0169/28/019951,,,,,,,Y,N,2022-07-22 18:22:11.796+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1P1,,1355/1PPT,Y,P,15                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,20.0,2.00,7656,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019953,,,2022/0169/28/019953,,,,,,,Y,N,2022-07-22 18:22:11.796+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1P10,,1355/1PPT,Y,P,10                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,16.5,2.00,7657,0,16,ஓட்டுவீடுகாலியிடம்,-TR.NO/2022/0169/28/019966,,,2022/0169/28/019966,,,,,,,Y,N,2022-07-22 18:22:11.796+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1P11,,1355/1PPT,Y,P,11                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,16.0,2.00,7658,0,16,ஓட்டுவீடுகாலியிடம்,-TR.NO/2022/0169/28/019968,,,2022/0169/28/019968,,,,,,,Y,N,2022-07-22 18:22:11.796+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1P2,,1355/1PPT,Y,P,14                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,19.5,2.00,7659,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019955,,,2022/0169/28/019955,,,,,,,Y,N,2022-07-22 18:22:11.796+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1P3,,1355/1PPT,Y,P,13                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,20.0,2.00,7660,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019957,,,2022/0169/28/019957,,,,,,,Y,N,2022-07-22 18:22:11.796+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1P4,,1355/1PPT,Y,P,12                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,18.5,2.00,7661,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019959,,,2022/0169/28/019959,,,,,,,Y,N,2022-07-22 18:22:11.796+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1P5,,1355/1PPT,Y,P,11                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,16.0,2.00,7662,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019961,,,2022/0169/28/019961,,,,,,,Y,N,2022-07-22 18:22:11.796+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1P6,,"",N,P,                    ,2,2,  ,-,0,"","",0.00,2,0,0,64.5,0.00,7663,0,16,பொதுபாதை,"",,,,,,,,,,N,N,2018-04-17 11:11:01+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1P7,,"",N,P,                    ,2,2,  ,-,0,"","",0.00,2,0,0,18.0,0.00,7664,0,16,ஒட்டுவீடு,"",,,,,,,,,,N,N,2018-04-17 11:11:50+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1P8,,1355/1PPT,Y,P,9a                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,22.0,2.00,7665,0,16,ஓட்டுவீடு காலியிடம்,-TR.NO/2022/0169/28/019963,,,2022/0169/28/019963,,,,,,,Y,N,2022-07-22 18:22:11.796+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1P9,,1355/1PPT,Y,P,9b                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,16.0,2.00,7666,0,16,ஓட்டுவீடுகாலியிடம்,-TR.NO/2022/0169/28/019965,,,2022/0169/28/019965,,,,,,,Y,N,2022-07-22 18:22:11.796+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1Q1,,1355/1QPT,Y,P,20                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,50.0,2.00,7667,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019970,,,2022/0169/28/019970,,,,,,,Y,N,2022-07-22 18:22:19.771+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1Q2,,1355/1QPT,Y,P,19                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,29.5,2.00,7668,0,16,ஓட்டுவீடு,2024/0153/28/002993TR DT. 2024-11-12,,,2024/0153/28/002993,,,,,,,Y,N,2024-11-12 15:12:46.896+05:30,60,,"",,""
28,01,001,002,0015,0002,1355,1Q3,,1355/1QPT,Y,P,18                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,30.0,2.00,7669,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019973,,,2022/0169/28/019973,,,,,,,Y,N,2022-07-22 18:22:19.771+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1Q4,,1355/1QPT,Y,P,17                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,31.0,2.00,7670,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019975,,,2022/0169/28/019975,,,,,,,Y,N,2022-07-22 18:22:19.771+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1Q5,,1355/1QPT,Y,P,16                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,32.5,2.00,7671,0,16,ஓட்டுவீடு காலியிடம்,-TR.NO/2022/0169/28/019977,,,2022/0169/28/019977,,,,,,,Y,N,2022-07-22 18:22:19.771+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1Q6,,1355/1QPT,Y,P,.                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,83.0,2.00,7672,0,16,பொது பாதை,2024/0153/28/002993TR DT. 2024-11-12,,,2024/0153/28/002993,,,,,,,Y,N,2024-11-12 15:12:46.921+05:30,60,,"",,""
28,01,001,002,0015,0002,1355,1R,,1355/1R,Y,P,.                   ,1,3,  ,0,0,"","",0.00,2,0,2,36.5,0.00,0,0,16,தெரு,"",,,,,,,,,,Y,N,2018-04-17 11:28:59+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1S,,1355/1S,Y,P,25                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,1,6.5,2.00,7673,0,16,வீடும் தொழுவம் காலியிடம்,-TR.NO/2022/0169/28/019981,,,2022/0169/28/019981,,,,,,,Y,N,2022-07-22 18:22:19.771+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1T,,1355/1T,Y,P,.                   ,1,3,  ,0,0,"","",0.00,2,0,0,16.5,0.00,0,0,16,சந்து,"",,,,,,,,,,Y,N,2018-04-17 11:32:03+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1U,,1355/1U,Y,P,24                  ,1,3,  ,0,0,"","",0.00,2,0,0,46.5,0.00,0,0,16,சந்து காலியிடம்,"",,,,,,,,,,Y,N,2018-04-17 11:32:42+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1W,,1355/1W,Y,P,56                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,63.0,2.00,7674,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019985,,,2022/0169/28/019985,,,,,,,Y,N,2022-07-22 18:22:19.771+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1X1,,1355/1XPT,Y,P,.                   ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,56.0,2.00,7675,0,16,மட்டப்பாவீடுகாலி,-TR.NO/2022/0169/28/019986,,,2022/0169/28/019986,,,,,,,Y,N,2022-07-22 18:22:19.771+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1X2,,1355/1XPT,Y,P,44                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,20.0,2.00,7676,0,16,மட்டப்பாவீடு,-TR.NO/2022/0169/28/019988,,,2022/0169/28/019988,,,,,,,Y,N,2022-07-22 18:22:19.771+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1X3,,1355/1XPT,Y,P,45                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,22.0,2.00,7677,0,16,மட்டப்பாவீடு,-TR.NO/2022/0169/28/019990,,,2022/0169/28/019990,,,,,,,Y,N,2022-07-22 18:22:25.482+05:30,60,,"",,
28,01,001,002,0015,0002,1355,1Y,,1355/1Y,Y,P,"39,40               ",2,2,  ,0,8,2 ,4 ,2.00,2,0,0,36.5,2.00,7678,0,24,மட்டப்பாவீடு,-TR.NO/2022/0169/28/019991,,,2022/0169/28/019991,,,,,,,Y,N,2022-07-22 18:22:25.482+05:30,60,,"",,
28,01,001,002,0015,0007,1355,1Z,,1355/11Z,Y,P,35                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,33.0,2.00,7966,0,16,மட்டப்பாவீடு,2024/0153/28/001659TR DT. 2024-06-11,,,2024/0153/28/001659,,,,,,,Y,N,2024-06-11 11:39:36.158+05:30,60,,"",,""
28,01,001,002,0015,0002,1355,2A,,1355/2PT,Y,P,1/2                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,14,40.5,2.00,7679,0,16,கிட்டங்கி காலிமனை,-TR.NO/2022/0169/28/019994,,,2022/0169/28/019994,,,,,,,Y,N,2022-07-22 18:22:25.482+05:30,60,,"",,
28,01,001,002,0015,0002,1355,2B,,1355/2PT,Y,P,"1/1,1               ",2,2,  ,0,8,2 ,4 ,2.00,2,0,1,62.5,2.00,7680,0,16,மட்டப்பாவீடு,2022/0153/28/000984TR DT. 2022-10-11,,,2022/0153/28/000984,,,,,,,Y,N,2022-10-11 12:27:49.774+05:30,60,,"",,""
28,01,001,002,0015,0002,1355,3,,1355/1OPT,,P,"",2,2,,0,8,2 ,4 ,2.00,,0,0,35.4,2.00,65370,0,16,, DT. 2023-11-17 14:18:38.418,,,2023/0154/28/003023,,"",,,,,Y,N,2023-11-17 14:18:38.418+05:30,,"","",0.00,
28,01,001,002,0015,0002,1356,1,,1356/PT,Y,P,22                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,16.5,2.00,7681,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019997,,,2022/0169/28/019997,,,,,,,Y,N,2022-07-22 18:22:25.482+05:30,60,,"",,
28,01,001,002,0015,0003,1356,10,,1356/PT,Y,P,28                  ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,61.0,2.00,7685,0,16,காரைவீடு,"",,,,,,,,,,Y,N,2017-11-06 11:47:12+05:30,60,,"",,
28,01,001,002,0015,0003,1356,11,,1356/PT,Y,P,.                   ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,44.5,2.00,7686,0,16,நடைபாதை,"",,,,,,,,,,Y,N,2017-11-06 11:47:21+05:30,60,,"",,
28,01,001,002,0015,0002,1356,12,,1356/PT,Y,P,31                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,90.0,2.00,7682,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/020017,,,2022/0169/28/020017,,,,,,,Y,N,2022-07-22 18:22:33.199+05:30,60,,"",,
28,01,001,002,0015,0003,1356,13,,1356/PT,Y,P,32                  ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,59.5,2.00,7687,0,16,காரைவீடு,"",,,,,,,,,,Y,N,2017-11-06 11:48:02+05:30,60,,"",,
28,01,001,002,0015,0003,1356,14,,1356/PT,Y,P,33                  ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,58.0,2.00,7688,0,16,காரைவிடு,"",,,,,,,,,,Y,N,2017-11-06 11:48:17+05:30,60,,"",,
28,01,001,002,0015,0003,1356,15,,1356/PT,Y,P,34                  ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,59.0,2.00,7689,0,16,காரைவீடு,"",,,,,,,,,,Y,N,2017-11-06 11:48:49+05:30,60,,"",,
28,01,001,002,0015,0003,1356,16,,1356/PT,Y,P,35                  ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,49.0,2.00,7690,0,16,ஓட்டுவீடும் காலியிடமும்,"",,,,,,,,,,Y,N,2017-11-06 11:49:21+05:30,60,,"",,
28,01,001,002,0015,0003,1356,17,,1356/PT,Y,P,.                   ,1,5,  ,0,8,2 ,4 ,2.00,2,0,1,53.5,2.00,7691,0,16,கடை பாதை,"",,,,,,,,,,Y,N,2017-11-06 11:49:28+05:30,60,,"",,
28,01,001,002,0015,0003,1356,18,,1356/PT,Y,P,36                  ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,19.0,2.00,7692,0,16,கடை,"",,,,,,,,,,Y,N,2017-11-06 11:50:42+05:30,60,,"",,
28,01,001,002,0015,0003,1356,19,,1356/PT,Y,P,37                  ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,19.0,2.00,7693,0,16,கடை,"",,,,,,,,,,Y,N,2017-11-06 11:50:51+05:30,60,,"",,
28,01,001,002,0015,0002,1356,2,,1356/PT,Y,P,23                  ,2,2,  ,0,8,2 ,3 ,2.00,2,0,0,12.5,2.00,7683,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/019998,,,2022/0169/28/019998,,,,,,,Y,N,2022-07-22 18:22:25.482+05:30,60,,"",,
28,01,001,002,0015,0003,1356,20,,1356/PT,Y,P,38                  ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,18.5,2.00,7694,0,16,கடை,"",,,,,,,,,,Y,N,2017-11-06 11:51:18+05:30,60,,"",,
28,01,001,002,0015,0003,1356,21,,1356/PT,Y,P,38/1                ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,17.5,2.00,7695,0,16,கடை,"",,,,,,,,,,Y,N,2017-11-06 11:51:30+05:30,60,,"",,
28,01,001,002,0015,0003,1356,22,,1356/PT,Y,P,38/2                ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,19.0,2.00,7696,0,16,கடை,"",,,,,,,,,,Y,N,2017-11-06 11:51:37+05:30,60,,"",,
28,01,001,002,0015,0003,1356,23,,1356/PT,Y,P,38/3                ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,20.0,2.00,7697,0,15,கடை,"",,,,,,,,,,Y,N,2017-11-06 11:51:50+05:30,60,,"",,
28,01,001,002,0015,0003,1356,24,,1356/PT,Y,P,38/4                ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,20.0,2.00,7698,0,16,கடை,"",,,,,,,,,,Y,N,2017-11-06 11:52:04+05:30,60,,"",,
28,01,001,002,0015,0003,1356,25,,1356/PT,Y,P,38/5                ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,20.0,2.00,7699,0,16,கடை,"",,,,,,,,,,Y,N,2017-11-06 11:52:15+05:30,60,,"",,
28,01,001,002,0015,0003,1356,26,,1356/PT,Y,P,38/6                ,1,5,  ,0,8,2 ,4 ,2.00,2,0,0,21.5,2.00,7700,0,16,கடை,"",,,,,,,,,,Y,N,2017-11-06 11:52:23+05:30,60,,"",,
28,01,001,002,0015,0003,1356,3,,1356/PT,Y,P,24                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,18.5,2.00,7701,0,16,ஆஸ்பெட்டாஸ்,-TR.NO/2022/0169/28/020000,,,2022/0169/28/020000,,,,,,,Y,N,2022-07-22 18:22:25.482+05:30,60,,"",,
28,01,001,002,0015,0003,1356,4,,1356/PT,Y,P,25                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,21.0,2.00,7702,0,16,ஓட்டுவீடு,-TR.NO/2022/0169/28/020002,,,2022/0169/28/020002,,,,,,,Y,N,2022-07-22 18:22:25.482+05:30,60,,"",,
28,01,001,002,0015,0002,1356,5,,1356/PT,Y,P,26                  ,2,2,  ,0,8,2 ,4 ,2.00,2,0,0,21.0,2.00,7684,0,16,ஓடடுவீடு,-TR.NO/2022/0169/28/020005,,,2022/0169/28/020005,,,,,,,Y,N,2022-07-22 18:22:25.482+05:30,60,,"",,
28,01,001,002,0015,0003,1356,6,,1356/PT,Y,P,26a                 ,2,2,  ,0,8,2 ,4 ,2.00,2,0,1,6.0,2.00,7703,0,16,வீடும் முற்றமும்,-TR.NO/2022/0169/28/020007,,,2022/0169/28/020007,,,,,,,Y,N,2022-07-22 18:22:33.199+05:30,60,,"",,
